video_id,comment_id,author,content,parent_comment_id,likes,created_time,collection_time,valid_from_time,valid_to_time
FbXQmI7IkZg,UgwK1XUmomWjjr61V_l4AaABAg,@sudo3648,지금 많은 분들이 오해하는게 있는게 파이썬이 대체되거나 점유율이 줄어드는게 아니고 많은 코어 레벨의 언어가 c/c++ 에서 rust 로 많이 전환되고 있다가 맞음. 오히려 러스트가 더 나은 성능을 보이는게 많아지면 파이썬의 사용률은 더 많아질꺼임,,30,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgyxHVa7aPevVAC15U94AaABAg,@djha1257,"모든 언어에는 각자 어울리는 역할이 있죠. 자기가 하고 싶은걸 찾아서 하는게 제일 중요합니다. 아무리 시간이 흘러도 모든 컴퓨팅 언어를 통일할 하나의 언어가 나올것 같지는 않습니다. 각자의 가치가 서로 상충되기 때문입니다. 읽기 쉽고 배우기 편하면 성능이 떨어지고, 성능을 추구하면 읽기 어렵고 배우기 어려워집니다",,2,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,Ugy1JM4cuPMDXU4JOMN4AaABAg,@wintrover,MOJO 관련 컨텐츠도 다뤄주시면 감사합니다!,,11,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgwYiJ41n83pzvY0CUt4AaABAg,@DongyoonHan,"3:16 기업 환경에서는 Ubuntu LTS를 많이 사용하는데, 24.04 기준 기본 Python 버전이 3.12입니다. 그게 가장 많이 사용되는 파이썬 버전과 연관성이 있을겁니다. 그리고 3.13 버전부터는 GIL을 제거하려는 시도가 있고 3.14부터는 GIL이 공식적으로 제거되기 때문에 기존 파이썬 코드와 호환성 문제가 있을 수 있어서, 개발자들이 더 새로운 버전으로 넘어가는 것을 꺼려하는 중 일수도 있습니다.",,1,1개월 전(수정됨),2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgxmB76PuUpFBBuedGl4AaABAg,@PositiveMan5018,"실제 개발할때 c++ , python을 모두 사용합니다. matlab을 주로 사용했으나 그 부분은 python으로 옮기고 c++은 임베디드 할 때 무조건 사용합니다. 결국 모델링과 ai 학습은 파이썬으로. 결국 러스트가 엄청 빨라도 사용자가 적으면 영향력이 약할겁니다.",,1,2주 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgzBZxxK6wbkIQFdLyF4AaABAg,@MinimalCycle,"비즈니스적으로 접근할 필요가 있습니다.
성능을 우선시하면 모든 업종에서 좋은 장비와 최신 기술적용을 하겠죠. (가정도)
가성비가 그냥 나오는 말이 아닙니다. 공학적으로 예산적으로 효율적으로 투자하고 레버리지 하는게 중요하다고 생각합니다.
언어도 똑같습니다. 빠르게 생산하고 테스트하며 도전이 가능한 언어가먼저죠.
C++로 오랫동안 만들어서 (투자대비) 실패하면 그냥 나락갑니다. 그래서 게임회사가 리스크가 심한 분야기도 하죠.",,6,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgygfucQaMbz1JRr-tx4AaABAg,@Happyday-m6u,엑셀에서 파이썬을 지원합니다.  사무직도 쓰는 언어 파이썬!! 점점 더 사용층이 넓어지고 있습니다.  언어 인기도만 조사해봐도 2년전보다 더 높어졌어요. 상대적으로 느리지만 일상에서 속도  이슈는 크지 않다는 반증이죠!,,0,1개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgyJ5z5lPDJ5M9aIR2t4AaABAg,@namarake,"댓글 읽어보니, 결국 하나마나한 얘기를 담은 영상인가요?  ㅋ  그래도 가끔은 이런 이슈에 대해서 한 번쯤 잠깐 생각하고 넘어가는 것도 좋네요.",,1,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgwWGzn4vuu3E1zuy1l4AaABAg,@Epoche000,"모바일 환경에서의 LLM으로 넘어가면서 wrapper 역할을 하는 파이썬이 밀려날거라는 말씀은 그야말로 핵심을 찌르는 부분이네요. 
애초에 파이썬의 가장 좋은 사용법은 파이썬을 가능한 덜 사용하는 것이라는 말이있죠. 오로지 전체 구조를 연결해줄 glue로 사용하고 개별 논리은 무조건 C나 Fortran으로 된걸 불러오는게 효율적이니까요. 물론 프로토타이핑할때나, 그냥 전체 구조를 짤때, 인터뷰 언어 등은 파이썬이 편하니까 쓰긴 하겠죠. MATLAB을 주로 쓰던 비 컴공쪽 대학원생들은 나름 Julia를 마음에 들어하고 전공자들은 Mojo를 건드려보는 추세인거 같긴 합니다.

그런데 뭐, 어차피 데이터 사이언스만 할것도 아니고 이거저거 프로토타이핑하고 스크립팅 할때는 편리하니까 더이상 ML관련된 하입은 없어지더라도 쓸모가 없어지지는 않을거 같습니다. 대표적으로 가르칠때나 인터뷰 같은 과정에서는 사실상 pseudocode인데 돌아간다는 장점이 너무 좋아서...",,15,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgwV4nURvII2upnc6wJ4AaABAg,@파도타기-u1t,생산성이 얼마나 중요한 지표인지 모르면 그렇개 생각할수도 있지. 성능이 중요하지만 개발자들이 과학자도 아니고 대부분 합리적인 투자로 쓸모있는 제품을 만들어야 하잖아. 파이썬이 이런관점에서 roi가 제일 좋고,,3,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgygfizBHwSchomUukN4AaABAg,@soongyuchoi9356,"저는 파이썬에는 문제가 없다고 봅니다.
언어의 성능이라는건 해당 언어로 짠 같은 코드를 cpu에서 돌리는데 시간이 얼마나 걸리냐인데, GPU 병렬 프로그래밍 시대에 cpu에서의 언어 동작은 전혀 병목이 아니라고 봅니다.

Python은 당연히 wrapper 역할이지만, 그 wrapper를 사용해서 대부분의 AI 연구개발이 엄청나게 편해진게 팩트입니다.

언급하신것처럼 cuda는 c++이지만, python이 너무 편해서 최근에는 triton 같은 프로젝트들도 있고, 엔비디아에서도 python 네이티브를 점점 gpu에서 지원하려 합니다",,5,2개월 전(수정됨),2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,Ugx6_WDXRa0B02Lk3-t4AaABAg,@하이젠버그-b3b,"파이썬2 에서 파이썬3 로 넘어갈때도 비슷한 이슈가 있었지만, 오히려 인기가 상승한 것이라. 인기있는 언어와 성능지향 언어의 차이는 있지 않을까 싶네요.
물론 안정화 된 AI 모델 기반 서비스를 하는 기업에서는 파이썬으로 되어 있는 부분을 C, C++, Rust 로 전환을 하고 있지만, 여전히 수요와 공급이 부족한게 아닐까 싶네요.
그리고 파이콘 코리아 의장으로 계신분의 말에 의하면, 파이썬은 성능이 아니라 딸깍에 치중되어야 한다고 말하시더라고요. 개발자 인건비가 비싸다고하면서죠. 애초에 철학이 다른 것이라 파이썬은 고급 개발자(C 와같은 언어도 아는)와 초급 개발자간 간극만 커지는 것이 아닐까 싶네요.",,4,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgwDMxDLKrRli0XtRAV4AaABAg,@sof5166,"파이썬 AI는 영상에서 말한것 처럼 C로 작성된 고성능 라이브러리 + Python의 쉬운 인터페이스의 결합인건데
Rust가 C보다 빠른가? X
Rust가 Python보다 사용하기 편한가? X
AI에서 러스트를 뭐하러 씀...?",,2,1개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgyyQikm6QCct8bmbEp4AaABAg,@fsojeildflksws,우리는 언어를 하나 이상 쓸 수있어요,,4,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,Ugy_-W-IjMaE__dKz354AaABAg,@locu174,"파이썬은 래핑이나 스크립팅 언어다 보니 한계가 있지만 완전 버려지지는 않고
3.14부터는 gil free threading으로 가고 있으니 이전 모듈들을 제대로 지원할 수 있게 된다면 계속 쓰일 것 같네요
사실 rust도 ai에서  사용한다고 하는데 아직 C++로 만들어진 많은 모듈들을 완전히 대체 할 수 없는 것 처럼요",,0,2개월 전(수정됨),2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgxIn4QkyScn-vKw4id4AaABAg,@jhrhew,원래 파이선 철학이 스파드가 필요한 부분은 컴파일 언어로 개발해 파이선으로 포장하는 거였습니다. 런타임이 아니라 엔지니어링 타임을 줄이기 위한 게 가장 큰 목적입니다.,,0,3주 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,Ugxa175jetG0GpG8vt14AaABAg,@user-nranb,"느린 속도가 약점이자 변화의 시점이라는 관점이네요. 배우기 쉬운 문법과 일관성, 객체지향 (많이는 쓰이지 않습니다만), wrapper로서의 역할 (여기서는 한계로 지적되지만) 등등만 해도 장점이 여전한 언어라서. 성능과 패키지 관리의 측면에서는 대체의 필요성이 진행되고 있지만 뭐랄까 못해도 Java처럼 계속 사용되지 않을까 싶어요.",,8,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgwjiuUoBnjZU_6Tt-54AaABAg,@Choidonghoon,좋은 관점이네요 감사합니다 : ),,1,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgyHPYNvtt35XvEsUz94AaABAg,@우수수-r1q,"개인용으로 사용하기엔 딱인 것 같아요. 성능이 필요한 비즈니스용도로 부족할 지 몰라도.. 전에는 C++로 짜다가 파이썬으로 짜고 있는데 전에는 소총으로 싸운다면 탱크로 싸우는 것 같네요^^ python이 부족하다면 다른 비슷한 형태의 언어(자바, 자바스크립트, php)들도 같지 않을까요?",,0,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgzbyeyK4_QL0sckRoN4AaABAg,@gim-ori,개인적으로 파이썬을 취미로 좀 만져봤는데 생산성은 좋지만 너무너무 느려서 이거 상용 서비스에 쓸 수 있나? 하는 생각부터 들더라고요. 그리고 배포할때도 PyInstaller 로 작업해봤는데 이상하게 실행이 안돼서 찾아보니 일일이 외부 라이브러리를 추가해줘야하고 삽질 엄청 했슴다.,,1,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,Ugw9i4vCpW6RLatWr894AaABAg,@funnyfunny5571,"파이썬이 아무리 편하고 좋아도 느려서 애메해요, 근데 러스트도 다른 이유로 살짝 애메하죠(이유는 복합적).",,1,1개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,Ugykg1fTq9VyC1r8-iB4AaABAg,@CodeRedFull,극히 일부를 가지고 개떡깉은소리 언어는 절대적인게 아니라 선택적이고 환경과 상황 태생에 맞게 사용하는것,,0,1개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgxdM-8e9lXcGwfdMIN4AaABAg,@RogueNinja92,"음... 흥미롭긴 한데 개발자 커뮤니티에서 치는 설레발 아닐까 싶네요. 

1. 파이썬이 마이너 버전 업데이트마다 패키지 의존성 문제가 발생하는건 제일 큰 문제점이 맞다. 근데 사실 언어의 버전이 올라간다는 것 자체가 큰 일이라 어떻게 보면 당연한거 아닌가 싶기도 함. 
2. 하지만 C/C++가 핵심인 래퍼 언어라서 한계다는 점은 동의하기 힘들다. 어차피 연구용/프로토타이핑 용으로 쓰던 언어
3. 임베디드 쪽은 AI모델을 엣지디바이스로 포팅할 때 이미 텐서플로 라이트 등으로 모델 변환하고 C/C++ 기반으로 돌려왔음. 제가 임베디드쪽 떠난 2022년에도 이미 그렇게 하고 있었음. 모바일 쪽은 2023년에 이미 그렇게 하고 있었음. 
4. 또한 스크립트 언어가 대부분 백엔드에서 다른 코어를 쓰는건 흔한일. 

러스트 좋아하긴 하는데 뭔가 영상 내용이 전체적으로 러스트 진영에서 홍보할때 쓰는 그 느낌이 강하네요.",,20,2개월 전(수정됨),2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,Ugzues-25n7S0nvxz5V4AaABAg,@메존일각고다이,"프로그램 비전공자가 모델을 만들어 보고 싶을때 과연 Python을 추천할까 Rust를 추천할까 ?   지금현장에서 비전공자의 캄퓨터 모델링에 Python보다 더 많이 사용하는 언어는 보지 못했음.그리고 줄고 있기는 커녕 늘고있다고 보임. 애초에 RUST는 기존에 C,C++로 라이브러리나 플랫폼을 만들던 사람들이 관심 갖는 분야 인 것같음. 그나마도 C하는 사람의 경우는 RUST에 반감이나 의문을 제기하는 사람이 생각보다 많음.",,0,2개월 전(수정됨),2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,Ugyi1O8H-hhk2Vd-j654AaABAg,@Wonhee-t5y,"파이썬은 틈새 역할이 아니라 유니버셜 랭귀지라고 보는게 맞는듯. 어차피 나중에 성능이 중요한건 c/c++, rust로 쓰고 최종적으로 파이썬으로 쓰는 구조.

rust는 serious engineer들이 쓰기엔 좋지만, 그건 시간이 남아도는 돈받고 코딩만하는 기계들에게만 좋은거고, 아이디어를 가지고 창업을 해야할 시간이 금인 사람들에게는 파이썬이 최고의 언어임.",,1,1개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,Ugzpktc5nOtE3_rwSGJ4AaABAg,@Mark-2008,"파이썬 순환 참조가 너무 화나는 거 같아요
언어단에서 이런 걸 보완해줘야된다고 생각하는데 이것도 하나의 문제로 보이네요",,1,2개월 전(수정됨),2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgzLnBvDfr6ttQTHGHp4AaABAg,@에피레나민,"단순히 모델을 불러와 쓰기만하는 사람들은
모를수 있지만 모델 학습을 위해 데이터를 좀만 가공해보면 pandas 성능에 발목잡힌다는걸 알게됨... 파이썬의 시대는 길지 않을수도",,1,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgxKzQIDWyB6IRJTQEd4AaABAg,@야되지,"의존성이  너무 짜쯩남..  버전하나 올라갔는데, 호환이 안되서 라이브러리 새로 다운 받고 있음.  이짓을 매번 다른 AI workflow test 할때마다 매번 다시하고  다시 설치함..",,12,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgzBC5n5ePY673i0k3R4AaABAg,@kalstein00,성능이슈는 GIL때문에 멀티스레드가 제대로 지원안되는게 젤큽니다. 근데 3.13부터는 해결된다고하니... 성능상으로도 기대해봄직합니다.,,0,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgwGMh8E1RzP9kQly4B4AaABAg,@yosephcha9874,"프로토타이핑에는 python을 대체할만한게 아직 없기도 하고...
python2 -> 3 이후로.. 혁신적인 python 4 같은게 나오지 않는 이상은 지금은 과도기적인 것 같아요.
python이 x86과 생애를 같이 마감할지..
아니면 또다른 대안이 생길지 궁금하네요.
제품 레벨까지 들어가면 무조건 로우레벨에서의 최적화를 고민하겠지만..
이걸 인간이 매번 고민하는게 인류 발전에 도움이 되는가도 사실..😢
어느정도는 거인의 어깨에 탈 수 있어야되지 않을까 싶어요..!",,0,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,UgzkAUSXpNv-arubDGd4AaABAg,@도파민-p9i,"알고리즘에 떠서 봤는데 제목은 Python을 버리고 Rust로 갔다는 건데 내용은 Python의 라이브러리들이 Rust로 작성된다는 내용이네요. 후자가 왜 전자를 암시하는것인지 모르겠습니다. Python에서 쓰려고 Rust로 라이브러리를 만든 것인데요.
Python의 한계는 당연히 존재하는 것이고 그걸 Rust가 훌륭하게 보충해주는거죠. 반대로 Rust의 한계를 Python이 훌륭하게 보충해준다고 해석해도 됩니다.
혹시 Python이 AI를 주도한다고 주장한 사람이 있었나요? 그 주장도 되게 신기하네요. 마치 C++이랑 C#이 게임 개발을 주도한다 같은 얘기로 들립니다. 언리얼 엔진이랑 유니티가 게임 개발을 주도한다 정도면 몰라도...
더 나은 성능과 배포 효율을 위해 다른 언어를 사용하는 것도 당연한 일입니다. 신규 연구가 아니라 구조가 고정된 상태로 대규모 학습, 배포를 하기에 Python보다 다른 언어들이 월등한 부분이 많습니다. 하지만 빠르게 다양한 것을 실험하기에는? 반대로 Python이 언급하신 언어들보다 월등한 부분이 많습니다.
프로그래머가 언어를 다루는 것이지, 언어에 매달려서는 안 되고 적절한 곳에 적절한 언어를 쓰는것이 좋은 프로그래머의 자세니까요. Python과 Rust가 적절한 곳이 서로 다르다고 보입니다.
Python 최신 버전 사용도 마찬가지입니다. Python 3.12가 나온건 작년입니다. 1년 지나니 사람들이 가장 많이 사용하는데 이게 생태계 정체고 유지 보수만 하는 수준이라고 보기에는 좀 비약이 심한 것 같습니다.

물론 저도 Rust가 좋고 많은 힌트를 주는 친절한 컴파일러가 빠르게 코드를 작성할 수 있는 LLM과 궁합이 좋다고 생각해서 AI시대에 Rust가 굉장히 유망하다고 생각합니다.
Python 역시 실제로 개선할 부분이 굉장히 많은 언어고 실제로 개선이 많이 이루어지고 있습니다. uv도 작년에 나와서 기존 패키지 관리의 많은 부분을 해결해주었죠.
전반적으로 Python의 문제점과 Rust의 도약을 잘 지적해 주셨지만 결론 과정에서 비약이 많다고 생각됩니다. 유튜브 특징 상 의도하신 것일까요?",,8,2개월 전(수정됨),2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,Ugyo99glqaP7JkTJfkF4AaABAg,@GoodNetural,"저는 컴퓨터 언어 자체가 자연어 상태로 변하고, 지금의 고급 언어들은 기계어로 변환 직전에 변환되는 언어 정도로 쓰이지 않을까 하는 생각을 할 때가 있습니다.
마치 C->어셈블리->기계어 차례로 컴파일러를 통해 변환 되듯, 자연어 -> 컴퓨터 언어 -> 기계어(+최적화) 차례를 따라가지 않을까 하는 생각이 드네요.",,0,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
FbXQmI7IkZg,Ugx95qd8zB0EoUHx3ct4AaABAg,@unhakim7415,Rust는 너무 어려워서 극한의 요구 조건이 아니면 Go언어가 편하고 적당하게 느껴짐.,,0,2개월 전,2025-11-26 17:42:11,2025-11-26 17:42:11,
